 I  J	QI  QM	QL  CP	DS7	DS9
           7          10  0.98823907272775946        2.4028806691209433E-002   1.4875301023097755E-002  -1.9009933162116605E-002  -4.4652271027024244E-002  0.99900258993264324     
           8          10  0.99431777948776034        2.3628427472926206E-002   3.3455910513885412E-002  -8.0181377588276342E-002  -6.2772606289211545E-003  0.99998029780541009     
           9          10  0.99560497461050135        2.0544179371070524E-002   2.7691951240250923E-002  -7.6075678253810022E-002   9.8224826084880191E-003  0.99995175825406990     
          10          10  0.99582290571717980        1.9817878408882716E-002   1.6045317960747485E-002  -4.9400165496903126E-002   1.8121358425857471E-002  0.99983579470271089     
 I  J	QI  QM	QL  CP	DS7	DS9
           1           1 -0.99542312107514908        2.2244944915988937E-002   1.4817111972659534E-002   9.0912287633143379E-002   5.4702039327567641E-002 -0.99850272252678685     
           2           1 -0.99618945031774020        2.3137043677187108E-002   8.4800719040517541E-003   8.1938763936085457E-002   4.6412967569166089E-002 -0.99892233754252557     
           3           1 -0.99817878034165874        2.3832877315272886E-002  -1.2299727627786985E-002   3.5154483334946723E-002   3.0325055056497057E-002 -0.99954008975919539     
           4           1  -1.0039348237138459        1.9724103180623134E-002  -6.1001618065314601E-002  -8.8343768693154912E-002  -8.0600285218213434E-003 -0.99996751744255541     
           5           1  -1.0184490463540399        9.1960913090475185E-003 -0.27233203967739528      -0.63621834410377853      -0.14899705652561951      -0.98883763942656500     
           6           1  0.95227965094696065       -1.6020905151320555E-002 -0.20527150803437919       0.41510120784929166      -0.16832309014713825       0.98573187902355985     
           7           1  0.99176140608698682       -2.2748070884012737E-002   1.7982153392366904E-002  -6.3718696552907184E-002  -2.7630907297926329E-002  0.99961819359288040     
           8           1  0.99741419071076443       -2.1998223666916585E-002   3.4537633394396750E-002 -0.12017506037883424        1.0755188891638959E-002  0.99994216128329405     
           9           1  0.99848481479699214       -1.8962306389891062E-002   2.7177191172987086E-002 -0.10806120928112904        2.6852110732616067E-002  0.99963941706457493     
          10           1  0.99857555356308569       -1.8550999883155013E-002   1.4422863509955555E-002  -7.6621033568632535E-002   3.5147807697359298E-002  0.99938212492222878     
           1           2 -0.99542312107514908        3.9596737809603696E-002   1.9977392013349290E-002  0.12732148651488603        5.4702039327567634E-002 -0.99850272252678673     
           2           2 -0.99618945031774020        4.0717675187452347E-002   1.1989291180974339E-002  0.12051251732400650        4.6412967569166096E-002 -0.99892233754252580     
           3           2 -0.99817878034165874        4.0312352119601713E-002  -1.8403135070295912E-002   5.4819411717270339E-002   3.0325055056497047E-002 -0.99954008975919539     
           4           2  -1.0039348237138459        3.1547714603671187E-002  -9.3316735629908096E-002 -0.13269245408381503       -8.0600285218213434E-003 -0.99996751744255541     
           5           2  -1.0184490463540399        1.4883624441527138E-002 -0.40467440981222463      -0.98071005371494746      -0.14899705652561948      -0.98883763942656488     
           6           2  0.95227965094696065       -2.4611983822052375E-002 -0.32354161997118408       0.56339058693774779      -0.16832309014713828       0.98573187902356008     
           7           2  0.99176140608698682       -3.6422978804066537E-002   4.7854208261906414E-003  -6.3666359726591071E-002  -2.7630907297926333E-002  0.99961819359288051     
           8           2  0.99741419071076443       -3.7776449570880659E-002   4.1307767011513910E-002 -0.16774161698065221        1.0755188891638958E-002  0.99994216128329394     
           9           2  0.99848481479699214       -3.4476792035010695E-002   3.4795314059891537E-002 -0.15621445965335723        2.6852110732616064E-002  0.99963941706457482     
          10           2  0.99857555356308569       -3.4116487053738639E-002   1.6802035917352704E-002 -0.10760645630035101        3.5147807697359298E-002  0.99938212492222889     
           1           3 -0.99542312107514908        2.6664312070017519E-002   2.1301092255298387E-002  0.13984642300013050        5.4702039327567634E-002 -0.99850272252678673     
           2           3 -0.99618945031774020        2.6897309612060556E-002   1.0061529359431531E-002  0.13235075364842402        4.6412967569166096E-002 -0.99892233754252568     
           3           3 -0.99817878034165874        2.4859816449461836E-002  -2.8698491605919637E-002   5.2863463305248826E-002   3.0325055056497054E-002 -0.99954008975919539     
           4           3  -1.0039348237138459        1.7736434328944978E-002 -0.11714320024636929      -0.17032363237498227       -8.0600285218213451E-003 -0.99996751744255541     
           5           3  -1.0184490463540399        8.7136318040349214E-003 -0.48025778770626310       -1.1932085008036546      -0.14899705652561951      -0.98883763942656511     
           6           3  0.95227965094696065       -1.2613982219698533E-002 -0.39522914950515342       0.64140904917044561      -0.16832309014713831       0.98573187902356008     
           7           3  0.99176140608698682       -2.0247397967531281E-002  -1.1082373353293859E-002  -4.5018501774869324E-002  -2.7630907297926340E-002  0.99961819359288051     
           8           3  0.99741419071076443       -2.4106776770015447E-002   3.8018025397341587E-002 -0.17685465179235788        1.0755188891638959E-002  0.99994216128329405     
           9           3  0.99848481479699214       -2.4268393372825402E-002   3.5265451746145308E-002 -0.16898424048376107        2.6852110732616064E-002  0.99963941706457493     
          10           3  0.99857555356308569       -2.4218381051439919E-002   1.6507021323292403E-002 -0.11207547028567247        3.5147807697359298E-002  0.99938212492222889     
           1           4 -0.99542312107514908        1.2869634881020426E-002   2.1325149255069481E-002  0.13811828976337170        5.4702039327567634E-002 -0.99850272252678673     
           2           4 -0.99618945031774020        1.2905163816434279E-002   8.0014823676823610E-003  0.13001686865955847        4.6412967569166096E-002 -0.99892233754252557     
           3           4 -0.99817878034165874        1.1628013782022190E-002  -3.4785651682922025E-002   4.5317957751897675E-002   3.0325055056497057E-002 -0.99954008975919539     
           4           4  -1.0039348237138459        8.2457298626080599E-003 -0.12896430571904419      -0.19221701740425667       -8.0600285218213451E-003 -0.99996751744255552     
           5           4  -1.0184490463540399        4.2580476424061084E-003 -0.51704383558844802       -1.3019924977547719      -0.14899705652561948      -0.98883763942656500     
           6           4  0.95227965094696065       -5.5761049970022838E-003 -0.43076697815047571       0.67774449387655822      -0.16832309014713831       0.98573187902356008     
           7           4  0.99176140608698682       -9.1260761470371432E-003  -2.0588387801007239E-002  -2.9833405953842818E-002  -2.7630907297926329E-002  0.99961819359288040     
           8           4  0.99741419071076443       -1.1608460171544363E-002   3.4116966788751708E-002 -0.17169303188739787        1.0755188891638958E-002  0.99994216128329394     
           9           4  0.99848481479699214       -1.2210854513667622E-002   3.4548676422207172E-002 -0.16655298479319891        2.6852110732616070E-002  0.99963941706457504     
          10           4  0.99857555356308569       -1.2014198010331635E-002   1.7091328532766101E-002 -0.10848248880129341        3.5147807697359298E-002  0.99938212492222889     
           1           5 -0.99542312107514908        3.5571905217355176E-003   2.1506606783798357E-002  0.13524714569019985        5.4702039327567634E-002 -0.99850272252678673     
           2           5 -0.99618945031774020        3.5885424195425809E-003   7.3176337772246315E-003  0.12688488125808972        4.6412967569166096E-002 -0.99892233754252557     
           3           5 -0.99817878034165874        3.2477042214315022E-003  -3.7031020081084241E-002   4.0594545273885896E-002   3.0325055056497054E-002 -0.99954008975919539     
           4           5  -1.0039348237138459        2.3329262168857163E-003 -0.13341462227491241      -0.20177199457930695       -8.0600285218213434E-003 -0.99996751744255541     
           5           5  -1.0184490463540399        1.2319651263097422E-003 -0.53143176892193822       -1.3459368648588479      -0.14899705652561948      -0.98883763942656500     
           6           5  0.95227965094696065       -1.5531758330367960E-003 -0.44478254862661776       0.69211358206813256      -0.16832309014713828       0.98573187902355996     
           7           5  0.99176140608698682       -2.5535495605794323E-003  -2.4400615935634015E-002  -2.2439907125809955E-002  -2.7630907297926333E-002  0.99961819359288029     
           8           5  0.99741419071076443       -3.2798514064379526E-003   3.2501474710232327E-002 -0.16751324519005778        1.0755188891638959E-002  0.99994216128329416     
           9           5  0.99848481479699214       -3.4568595465440245E-003   3.4368799567569407E-002 -0.16349050837686796        2.6852110732616067E-002  0.99963941706457493     
          10           5  0.99857555356308569       -3.3612008928540216E-003   1.7644566484406137E-002 -0.10545192620652394        3.5147807697359298E-002  0.99938212492222889     
           1           6 -0.99542312107514908       -3.5569171588642899E-003   2.1506502015019784E-002  0.13524672773070406        5.4702039327567634E-002 -0.99850272252678673     
           2           6 -0.99618945031774020       -3.5883598124170075E-003   7.3175393412285633E-003  0.12688452645263509        4.6412967569166096E-002 -0.99892233754252557     
           3           6 -0.99817878034165874       -3.2476037457048190E-003  -3.7031087043997345E-002   4.0594306167039573E-002   3.0325055056497054E-002 -0.99954008975919539     
           4           6  -1.0039348237138459       -2.3328642193951726E-003 -0.13341465744316600      -0.20177213680612055       -8.0600285218213434E-003 -0.99996751744255541     
           5           6  -1.0184490463540399       -1.2319111798678106E-003 -0.53143174539382798       -1.3459368418414528      -0.14899705652561948      -0.98883763942656500     
           6           6  0.95227965094696065        1.5532669795704918E-003 -0.44478247315863922       0.69211343972400219      -0.16832309014713828       0.98573187902355996     
           7           6  0.99176140608698682        2.5536806592777739E-003  -2.4400544658847355E-002  -2.2440137188580567E-002  -2.7630907297926333E-002  0.99961819359288029     
           8           6  0.99741419071076443        3.2800621140259695E-003   3.2501565378507520E-002 -0.16751358432836888        1.0755188891638959E-002  0.99994216128329416     
           9           6  0.99848481479699214        3.4571941982093064E-003   3.4368899760412408E-002 -0.16349097491205622        2.6852110732616067E-002  0.99963941706457493     
          10           6  0.99857555356308569        3.3616428777065864E-003   1.7644659019059789E-002 -0.10545246961973026        3.5147807697359298E-002  0.99938212492222889     
           1           7 -0.99542312107514908       -1.2869520122630387E-002   2.1324729053874714E-002  0.13811727481841302        5.4702039327567634E-002 -0.99850272252678673     
           2           7 -0.99618945031774020       -1.2905106876837364E-002   8.0011947352096185E-003  0.13001606196841486        4.6412967569166096E-002 -0.99892233754252557     
           3           7 -0.99817878034165874       -1.1627980235766012E-002  -3.4785800407843154E-002   4.5317462403468178E-002   3.0325055056497057E-002 -0.99954008975919539     
           4           7  -1.0039348237138459       -8.2457041993178187E-003 -0.12896437327821356      -0.19221730564826539       -8.0600285218213451E-003 -0.99996751744255552     
           5           7  -1.0184490463540399       -4.2580212288894845E-003 -0.51704375119509904       -1.3019923534255642      -0.14899705652561948      -0.98883763942656500     
           6           7  0.95227965094696065        5.5761587357281992E-003 -0.43076676796982943       0.67774412310105092      -0.16832309014713831       0.98573187902356008     
           7           7  0.99176140608698682        9.1261543655320448E-003  -2.0588195110723198E-002  -2.9833983547002785E-002  -2.7630907297926329E-002  0.99961819359288040     
           8           7  0.99741419071076443        1.1608589097560918E-002   3.4117240136987970E-002 -0.17169389450532935        1.0755188891638958E-002  0.99994216128329394     
           9           7  0.99848481479699214        1.2211076733607709E-002   3.4549087335904623E-002 -0.16655423848841922        2.6852110732616070E-002  0.99963941706457504     
          10           7  0.99857555356308569        1.2014530840432462E-002   1.7091856859084497E-002 -0.10848397331491605        3.5147807697359298E-002  0.99938212492222889     
           1           8 -0.99542312107514908       -2.6664379543005441E-002   2.1300653037939529E-002  0.13984555169981094        5.4702039327567634E-002 -0.99850272252678673     
           2           8 -0.99618945031774020       -2.6897349450989684E-002   1.0061255450313177E-002  0.13235002455581191        4.6412967569166096E-002 -0.99892233754252568     
           3           8 -0.99817878034165874       -2.4859827816056876E-002  -2.8698614500673070E-002   5.2863019520603627E-002   3.0325055056497054E-002 -0.99954008975919539     
           4           8  -1.0039348237138459       -1.7736434082719368E-002 -0.11714325116229571      -0.17032389665714953       -8.0600285218213451E-003 -0.99996751744255541     
           5           8  -1.0184490463540399       -8.7136283289170509E-003 -0.48025766023161959       -1.1932082509048576      -0.14899705652561951      -0.98883763942656511     
           6           8  0.95227965094696065        1.2613989641289895E-002 -0.39522888223434899       0.64140857986325250      -0.16832309014713831       0.98573187902356008     
           7           8  0.99176140608698682        2.0247406619809713E-002  -1.1082136077896884E-002  -4.5019188169572011E-002  -2.7630907297926340E-002  0.99961819359288051     
           8           8  0.99741419071076443        2.4106789291834074E-002   3.8018373585340069E-002 -0.17685566826843724        1.0755188891638959E-002  0.99994216128329405     
           9           8  0.99848481479699214        2.4268424715458960E-002   3.5266002552719396E-002 -0.16898568958981400        2.6852110732616064E-002  0.99963941706457493     
          10           8  0.99857555356308569        2.4218443709210800E-002   1.6507753674331396E-002 -0.11207708135927669        3.5147807697359298E-002  0.99938212492222889     
           1           9 -0.99542312107514908       -3.9596843683826988E-002   1.9977131659346590E-002  0.12732066110801429        5.4702039327567648E-002 -0.99850272252678685     
           2           9 -0.99618945031774020       -4.0717708932436050E-002   1.1989127539696396E-002  0.12051192403091524        4.6412967569166096E-002 -0.99892233754252580     
           3           9 -0.99817878034165874       -4.0312351372857352E-002  -1.8403212110395112E-002   5.4819061436945038E-002   3.0325055056497047E-002 -0.99954008975919539     
           4           9  -1.0039348237138459       -3.1547707508437446E-002  -9.3316770421521991E-002 -0.13269267689504236       -8.0600285218213434E-003 -0.99996751744255541     
           5           9  -1.0184490463540399       -1.4883622822181650E-002 -0.40467429885279127      -0.98070986694330475      -0.14899705652561948      -0.98883763942656488     
           6           9  0.95227965094696065        2.4611968578819376E-002 -0.32354139062261100       0.56339013828547457      -0.16832309014713828       0.98573187902356008     
           7           9  0.99176140608698682        3.6422953421704936E-002   4.7856247767639080E-003  -6.3666967087516235E-002  -2.7630907297926336E-002  0.99961819359288051     
           8           9  0.99741419071076443        3.7776396542769514E-002   4.1308080937217745E-002 -0.16774253166705799        1.0755188891638958E-002  0.99994216128329394     
           9           9  0.99848481479699214        3.4476685638453519E-002   3.4795835770528576E-002 -0.15621583744952203        2.6852110732616070E-002  0.99963941706457504     
          10           9  0.99857555356308569        3.4116330030772704E-002   1.6802745383792724E-002 -0.10760813783721415        3.5147807697359298E-002  0.99938212492222889     
           1          10 -0.99542312107514908       -2.2244992287469800E-002   1.4817089981611917E-002   9.0912068300119692E-002   5.4702039327567641E-002 -0.99850272252678685     
           2          10 -0.99618945031774020       -2.3137049840963098E-002   8.4800336197970120E-003   8.1938466879547367E-002   4.6412967569166089E-002 -0.99892233754252557     
           3          10 -0.99817878034165874       -2.3832867962319360E-002  -1.2299777487429693E-002   3.5154187646059099E-002   3.0325055056497057E-002 -0.99954008975919539     
           4          10  -1.0039348237138459       -1.9724094145466147E-002  -6.1001667054710974E-002  -8.8344029377261574E-002  -8.0600285218213434E-003 -0.99996751744255541     
           5          10  -1.0184490463540399       -9.1960883868273356E-003 -0.27233199490872306      -0.63621835856933284      -0.14899705652561951      -0.98883763942656500     
           6          10  0.95227965094696065        1.6020896308685958E-002 -0.20527134073473385       0.41510080731575083      -0.16832309014713825       0.98573187902355985     
           7          10  0.99176140608698682        2.2748057047129726E-002   1.7982307246254620E-002  -6.3719198662027854E-002  -2.7630907297926329E-002  0.99961819359288040     
           8          10  0.99741419071076443        2.1998192133525427E-002   3.4537836703618499E-002 -0.12017571846753999        1.0755188891638959E-002  0.99994216128329405     
           9          10  0.99848481479699214        1.8962230697810792E-002   2.7177512158222887E-002 -0.10806209442269904        2.6852110732616067E-002  0.99963941706457493     
          10          10  0.99857555356308569        1.8550877520909104E-002   1.4423303016235650E-002  -7.6621924618525128E-002   3.5147807697359298E-002  0.99938212492222878     
 I  J	QI  QM	QL  CP	DS7	DS9
           1           1 -0.99968441948221776        2.0057541887734454E-002   1.2752656150197762E-002  0.10214142171712481        3.7297822913393806E-002 -0.99930419413005622     
           2           1  -1.0003083417620968        2.0643323159869532E-002   7.3329366645957109E-003   9.7289709077650083E-002   2.9002698692513942E-002 -0.99957933325402004     
           3           1  -1.0020223664701864        2.1248158055191133E-002  -1.1679300159291205E-002   5.8917122747378148E-002   1.2906465436698697E-002 -0.99991670810619582     
           4           1  -1.0071231875464346        1.7558085251643259E-002  -5.7158217319032041E-002  -5.6225872212242470E-002  -2.5480238907653371E-002 -0.99967532600600317     
           5           1  -1.0192046367668979        7.9446753285936072E-003 -0.24921215452113823      -0.55680114154526961      -0.16620197152665575      -0.98609173237617831     
           6           1  0.95840589432733325       -1.4808910990193136E-002 -0.18200337531245173       0.34886585431361783      -0.15112412257923877       0.98851479481829463     
           7           1  0.99554206329421702       -2.0608759991501087E-002   2.1974012528395401E-002 -0.10931266443295348       -1.0211365856239820E-002  0.99994786264452318     
           8           1   1.0005392650399294       -1.9438854726843723E-002   3.5199926086728256E-002 -0.15740890728725179        2.8174548465714336E-002  0.99960301861226541     
           9           1   1.0013313756662663       -1.6522101076954721E-002   2.5974520334760918E-002 -0.13658625978903571        4.4263752793917942E-002  0.99901987977647311     
          10           1   1.0012773482908435       -1.6440619646826821E-002   1.2234975169351747E-002 -0.10086864569226058        5.2553708139361582E-002  0.99861809905529098     
           1           2 -0.99968441948221776        3.6298169707733759E-002   1.6141065077869200E-002  0.15165100562535372        3.7297822913393806E-002 -0.99930419413005633     
           2           2  -1.0003083417620968        3.6817274627394328E-002   9.9641149239087217E-003  0.15145322200091332        2.9002698692513949E-002 -0.99957933325402015     
           3           2  -1.0020223664701864        3.6165484216474426E-002  -1.7196672650823582E-002   9.8538669141765706E-002   1.2906465436698697E-002 -0.99991670810619593     
           4           2  -1.0071231875464346        2.8133825086089973E-002  -8.6529665951654663E-002  -7.6770394611016923E-002  -2.5480238907653368E-002 -0.99967532600600317     
           5           2  -1.0192046367668979        1.2929496678398876E-002 -0.36904776784681070      -0.85024045844877782      -0.16620197152665578      -0.98609173237617842     
           6           2  0.95840589432733325       -2.2742045923901680E-002 -0.28771965520980214       0.47730891447401547      -0.15112412257923877       0.98851479481829474     
           7           2  0.99554206329421702       -3.3087940666198232E-002   1.1752015970976222E-002 -0.13207137067759397       -1.0211365856239819E-002  0.99994786264452318     
           8           2   1.0005392650399294       -3.3726263092000726E-002   4.2508153247192676E-002 -0.22454812259749629        2.8174548465714336E-002  0.99960301861226530     
           9           2   1.0013313756662663       -3.0743146647531701E-002   3.2600409663730671E-002 -0.19972006004675863        4.4263752793917942E-002  0.99901987977647322     
          10           2   1.0012773482908435       -3.1043947163176447E-002   1.2706298542798802E-002 -0.14472528934029180        5.2553708139361568E-002  0.99861809905529098     
           1           3 -0.99968441948221776        2.5296658893987613E-002   1.5755380593341847E-002  0.17379311969476646        3.7297822913393806E-002 -0.99930419413005622     
           2           3  -1.0003083417620968        2.5056860339598593E-002   7.0397110311209128E-003  0.17451360315417380        2.9002698692513946E-002 -0.99957933325402015     
           3           3  -1.0020223664701864        2.2725853440226311E-002  -2.7208029889682017E-002  0.11006536075236451        1.2906465436698697E-002 -0.99991670810619582     
           4           3  -1.0071231875464346        1.6004271614248042E-002 -0.10845866461005459       -9.9723892331307823E-002  -2.5480238907653368E-002 -0.99967532600600317     
           5           3  -1.0192046367668979        7.7245120915581562E-003 -0.43757505234480853       -1.0310410426906427      -0.16620197152665578      -0.98609173237617842     
           6           3  0.95840589432733325       -1.1710553508797001E-002 -0.35237840136252502       0.54708081243527995      -0.15112412257923877       0.98851479481829463     
           7           3  0.99554206329421702       -1.8617459200228274E-002  -2.2769582100697133E-003 -0.12717192040937836       -1.0211365856239819E-002  0.99994786264452318     
           8           3   1.0005392650399294       -2.2113949171151316E-002   3.9393152801078461E-002 -0.24722755618064479        2.8174548465714339E-002  0.99960301861226541     
           9           3   1.0013313756662663       -2.2638440434008159E-002   3.1902250487802229E-002 -0.22371300895691440        4.4263752793917949E-002  0.99901987977647322     
          10           3   1.0012773482908435       -2.3112685876913508E-002   1.0495016585589106E-002 -0.15905943429954272        5.2553708139361568E-002  0.99861809905529086     
           1           4 -0.99968441948221776        1.2634316059374956E-002   1.4753967877624305E-002  0.17743153582272486        3.7297822913393806E-002 -0.99930419413005611     
           2           4  -1.0003083417620968        1.2417798712447581E-002   4.2828151030693783E-003  0.17817835531161424        2.9002698692513939E-002 -0.99957933325401993     
           3           4  -1.0020223664701864        1.0927937523735774E-002  -3.3385538954206942E-002  0.10914437084799050        1.2906465436698693E-002 -0.99991670810619582     
           4           4  -1.0071231875464346        7.6334698634792156E-003 -0.11964964933479799      -0.11493436003412838       -2.5480238907653371E-002 -0.99967532600600328     
           5           4  -1.0192046367668979        3.8900211136057151E-003 -0.47165917614737352       -1.1257361943206861      -0.16620197152665578      -0.98609173237617842     
           6           4  0.95840589432733325       -5.2725523287732654E-003 -0.38524820751575389       0.58104003849114783      -0.15112412257923880       0.98851479481829474     
           7           4  0.99554206329421702       -8.5917308032702477E-003  -1.1216616197108589E-002 -0.11790437572452928       -1.0211365856239819E-002  0.99994786264452307     
           8           4   1.0005392650399294       -1.1013464296455680E-002   3.5317378367540196E-002 -0.24843957904439634        2.8174548465714336E-002  0.99960301861226541     
           9           4   1.0013313756662663       -1.1862502320986920E-002   3.0393271562630605E-002 -0.22695550770254377        4.4263752793917949E-002  0.99901987977647322     
          10           4   1.0012773482908435       -1.1934214161266421E-002   9.9630604621565987E-003 -0.16046221989187889        5.2553708139361568E-002  0.99861809905529098     
           1           5 -0.99968441948221776        3.5783622386707796E-003   1.4502951834992475E-002  0.17666044177580997        3.7297822913393799E-002 -0.99930419413005611     
           2           5  -1.0003083417620968        3.5349480101798808E-003   3.2687340967802788E-003  0.17737084916733076        2.9002698692513939E-002 -0.99957933325402004     
           3           5  -1.0020223664701864        3.1194434381483366E-003  -3.5763909587438816E-002  0.10688847342285379        1.2906465436698693E-002 -0.99991670810619582     
           4           5  -1.0071231875464346        2.2049583628378916E-003 -0.12399698675990380      -0.12213739734210888       -2.5480238907653368E-002 -0.99967532600600317     
           5           5  -1.0192046367668979        1.1503475654640325E-003 -0.48535832742685758       -1.1651248179422034      -0.16620197152665578      -0.98609173237617853     
           6           5  0.95840589432733325       -1.4951063051887039E-003 -0.39859085756828055       0.59502110763898930      -0.15112412257923877       0.98851479481829463     
           7           5  0.99554206329421702       -2.4534131437990297E-003  -1.4951752053795633E-002 -0.11250002625446248       -1.0211365856239819E-002  0.99994786264452307     
           8           5   1.0005392650399294       -3.1868612958754761E-003   3.3543988057633312E-002 -0.24651734367958683        2.8174548465714343E-002  0.99960301861226553     
           9           5   1.0013313756662663       -3.4450119341266905E-003   2.9867457837765773E-002 -0.22597872993706172        4.4263752793917949E-002  0.99901987977647322     
          10           5   1.0012773482908435       -3.4247391061198451E-003   1.0080204690123154E-002 -0.15929742551434722        5.2553708139361575E-002  0.99861809905529086     
           1           6 -0.99968441948221776       -3.5781000215152348E-003   1.4502841448009453E-002  0.17666017742659940        3.7297822913393799E-002 -0.99930419413005611     
           2           6  -1.0003083417620968       -3.5347674710875521E-003   3.2686367274270952E-003  0.17737062698342826        2.9002698692513939E-002 -0.99957933325402004     
           3           6  -1.0020223664701864       -3.1193403529757996E-003  -3.5763977347791388E-002  0.10688831124818254        1.2906465436698693E-002 -0.99991670810619582     
           4           6  -1.0071231875464346       -2.2048929059954522E-003 -0.12399702208416286      -0.12213749734512774       -2.5480238907653368E-002 -0.99967532600600317     
           5           6  -1.0192046367668979       -1.1502900121908299E-003 -0.48535830088309734       -1.1651247586993230      -0.16620197152665578      -0.98609173237617853     
           6           6  0.95840589432733325        1.4952030898163354E-003 -0.39859077633637541       0.59502097972993617      -0.15112412257923877       0.98851479481829463     
           7           6  0.99554206329421702        2.4535515986237456E-003  -1.4951675341327729E-002 -0.11250022928006415       -1.0211365856239819E-002  0.99994786264452307     
           8           6   1.0005392650399294        3.1870817880112617E-003   3.3544088899715670E-002 -0.24651763955383543        2.8174548465714343E-002  0.99960301861226553     
           9           6   1.0013313756662663        3.4453580059703240E-003   2.9867578278937861E-002 -0.22597914639945618        4.4263752793917949E-002  0.99901987977647322     
          10           6   1.0012773482908435        3.4251899641559655E-003   1.0080327153113052E-002 -0.15929794546967488        5.2553708139361575E-002  0.99861809905529086     
           1           7 -0.99968441948221776       -1.2634225313511716E-002   1.4753605803824163E-002  0.17743109651822558        3.7297822913393806E-002 -0.99930419413005611     
           2           7  -1.0003083417620968       -1.2417746066337080E-002   4.2825608018964133E-003  0.17817792069683941        2.9002698692513939E-002 -0.99957933325401993     
           3           7  -1.0020223664701864       -1.0927901989648768E-002  -3.3385676996991333E-002  0.10914405575076652        1.2906465436698693E-002 -0.99991670810619582     
           4           7  -1.0071231875464346       -7.6334416550219849E-003 -0.11964971453593293      -0.11493455534454125       -2.5480238907653371E-002 -0.99967532600600328     
           5           7  -1.0192046367668979       -3.8899923106918387E-003 -0.47165908670309703       -1.1257359787717163      -0.16620197152665578      -0.98609173237617842     
           6           7  0.95840589432733325        5.2726083329943871E-003 -0.38524798921763864       0.58103971157010870      -0.15112412257923880       0.98851479481829474     
           7           7  0.99554206329421702        8.5918110351682897E-003  -1.1216419787958952E-002 -0.11790485898761438       -1.0211365856239819E-002  0.99994786264452307     
           8           7   1.0005392650399294        1.1013592596095495E-002   3.5317648809768162E-002 -0.24844025192962810        2.8174548465714336E-002  0.99960301861226541     
           9           7   1.0013313756662663        1.1862710931908160E-002   3.0393660213947949E-002 -0.22695637733766255        4.4263752793917949E-002  0.99901987977647322     
          10           7   1.0012773482908435        1.1934505234437773E-002   9.9635441272336242E-003 -0.16046311334744071        5.2553708139361568E-002  0.99861809905529098     
           1           8 -0.99968441948221776       -2.5296708699416286E-002   1.5755049821125508E-002  0.17379289778926532        3.7297822913393806E-002 -0.99930419413005622     
           2           8  -1.0003083417620968       -2.5056890001347597E-002   7.0394916476129946E-003  0.17451322242582989        2.9002698692513946E-002 -0.99957933325402015     
           3           8  -1.0020223664701864       -2.2725861165125445E-002  -2.7208141352218964E-002  0.11006506902709817        1.2906465436698697E-002 -0.99991670810619582     
           4           8  -1.0071231875464346       -1.6004269644851930E-002 -0.10845871479540753       -9.9724075523059230E-002  -2.5480238907653368E-002 -0.99967532600600317     
           5           8  -1.0192046367668979       -7.7245074718938836E-003 -0.43757492288997218       -1.0310407339959278      -0.16620197152665578      -0.98609173237617842     
           6           8  0.95840589432733325        1.1710561162293825E-002 -0.35237812971987509       0.54708040103027378      -0.15112412257923877       0.98851479481829463     
           7           8  0.99554206329421702        1.8617467572735167E-002  -2.2767218836706200E-003 -0.12717248235797490       -1.0211365856239819E-002  0.99994786264452318     
           8           8   1.0005392650399294        2.2113960197750041E-002   3.9393483225096525E-002 -0.24722831728881606        2.8174548465714339E-002  0.99960301861226541     
           9           8   1.0013313756662663        2.2638467805063622E-002   3.1902730647067411E-002 -0.22371389592966678        4.4263752793917949E-002  0.99901987977647322     
          10           8   1.0012773482908435        2.3112740508826553E-002   1.0495616045433916E-002 -0.15906008387973353        5.2553708139361568E-002  0.99861809905529086     
           1           9 -0.99968441948221776       -3.6298250023829463E-002   1.6140819523710898E-002  0.15165043505476578        3.7297822913393806E-002 -0.99930419413005633     
           2           9  -1.0003083417620968       -3.6817299940392553E-002   9.9639536177558927E-003  0.15145276775485311        2.9002698692513942E-002 -0.99957933325402015     
           3           9  -1.0020223664701864       -3.6165481195946848E-002  -1.7196754127205279E-002   9.8538400429107276E-002   1.2906465436698697E-002 -0.99991670810619593     
           4           9  -1.0071231875464346       -2.8133817019792146E-002  -8.6529703898444457E-002  -7.6770560429116452E-002  -2.5480238907653371E-002 -0.99967532600600317     
           5           9  -1.0192046367668979       -1.2929494659469958E-002 -0.36904765735771150      -0.85024022588757509      -0.16620197152665578      -0.98609173237617842     
           6           9  0.95840589432733325        2.2742030625438992E-002 -0.28771942301715703       0.47730852298293280      -0.15112412257923880       0.98851479481829474     
           7           9  0.99554206329421702        3.3087915397448903E-002   1.1752219827265174E-002 -0.13207186931981979       -1.0211365856239819E-002  0.99994786264452318     
           8           9   1.0005392650399294        3.3726210917841670E-002   4.2508457664780855E-002 -0.22454883399821191        2.8174548465714339E-002  0.99960301861226553     
           9           9   1.0013313756662663        3.0743045516211657E-002   3.2600894679735613E-002 -0.19972104006752237        4.4263752793917942E-002  0.99901987977647322     
          10           9   1.0012773482908435        3.1043805067422159E-002   1.2706939896312771E-002 -0.14472632894953377        5.2553708139361568E-002  0.99861809905529098     
           1          10 -0.99968441948221776       -2.0057589363125530E-002   1.2752643539376194E-002  0.10214131528526124        3.7297822913393806E-002 -0.99930419413005622     
